wavelength [nm],absorbance
517.40174, 0.03284191
517.41674, 0.03109276
517.43174, 0.02975929
517.44674, 0.02883289
517.46175, 0.02830829
517.47675, 0.02818367
517.49175, 0.02846061
517.50675, 0.02914415
517.52175, 0.03024271
517.53675, 0.03176806
517.55176, 0.03373522
517.56676, 0.03616235
517.58176, 0.03907062
517.59676, 0.04248401
517.61176, 0.04642913
517.62676, 0.05093494
517.64176, 0.05603250
517.65677, 0.06175464
517.67177, 0.06813559
517.68677, 0.07521058
517.70177, 0.08301539
517.71677, 0.09158586
517.73177, 0.10095736
517.74677, 0.11116420
517.76178, 0.12223904
517.77678, 0.13421225
517.79178, 0.14711122
517.80678, 0.16095965
517.82178, 0.17577691
517.83678, 0.19157723
517.85179, 0.20836906
517.86679, 0.22615434
517.88179, 0.24492783
517.89679, 0.26467650
517.91179, 0.28537889
517.92679, 0.30700464
517.94179, 0.32951403
517.95680, 0.35285760
517.97180, 0.37697594
517.98680, 0.40179950
518.00180, 0.42724860
518.01680, 0.45323355
518.03180, 0.47965486
518.04680, 0.50640368
518.06181, 0.53336232
518.07681, 0.56040492
518.09181, 0.58739832
518.10681, 0.61420300
518.12181, 0.64067423
518.13681, 0.66666321
518.15182, 0.69201850
518.16682, 0.71658737
518.18182, 0.74021734
518.19682, 0.76275773
518.21182, 0.78406122
518.22682, 0.80398548
518.24182, 0.82239472
518.25683, 0.83916126
518.27183, 0.85416697
518.28683, 0.86730469
518.30183, 0.87847951
518.31683, 0.88760988
518.33183, 0.89462866
518.34683, 0.89948389
518.36184, 0.90213948
518.37684, 0.90257562
518.39184, 0.90078908
518.40684, 0.89679318
518.42184, 0.89061769
518.43684, 0.88230843
518.45185, 0.87192672
518.46685, 0.85954858
518.48185, 0.84526387
518.49685, 0.82917515
518.51185, 0.81139646
518.52685, 0.79205202
518.54185, 0.77127469
518.55686, 0.74920454
518.57186, 0.72598725
518.58686, 0.70177251
518.60186, 0.67671243
518.61686, 0.65095997
518.63186, 0.62466742
518.64686, 0.59798494
518.66187, 0.57105918
518.67687, 0.54403201
518.69187, 0.51703938
518.70687, 0.49021026
518.72187, 0.46366577
518.73687, 0.43751842
518.75188, 0.41187151
518.76688, 0.38681869
518.78188, 0.36244359
518.79688, 0.33881973
518.81188, 0.31601040
518.82688, 0.29406883
518.84188, 0.27303832
518.85689, 0.25295260
518.87189, 0.23383619
518.88689, 0.21570495
518.90189, 0.19856657
518.91689, 0.18242122
518.93189, 0.16726217
518.94689, 0.15307650
518.96190, 0.13984577
518.97690, 0.12754678
518.99190, 0.11615219
519.00690, 0.10563128
519.02190, 0.09595061
519.03690, 0.08707465
519.05191, 0.07896641
519.06691, 0.07158800
519.08191, 0.06490120
519.09691, 0.05886793
519.11191, 0.05345076
519.12691, 0.04861325
519.14191, 0.04432038
519.15692, 0.04053890
519.17192, 0.03723757
519.18692, 0.03438747
519.20192, 0.03196220
519.21692, 0.02993809
519.23192, 0.02829439
519.24692, 0.02701335
519.26193, 0.02608041
519.27693, 0.02548425
519.29193, 0.02521689
519.30693, 0.02527375
519.32193, 0.02565366
519.33693, 0.02635893
519.35194, 0.02739530
519.36694, 0.02877198
519.38194, 0.03050156
519.39694, 0.03260002
519.41194, 0.03508658
519.42694, 0.03798364
519.44194, 0.04131661
519.45695, 0.04511377
519.47195, 0.04940607
519.48695, 0.05422686
519.50195, 0.05961160
519.51695, 0.06559760
519.53195, 0.07222357
519.54695, 0.07952925
519.56196, 0.08755493
519.57696, 0.09634095
519.59196, 0.10592713
519.60696, 0.11635215
519.62196, 0.12765294
519.63696, 0.13986400
519.65197, 0.15301664
519.66697, 0.16713829
519.68197, 0.18225174
519.69697, 0.19837437
519.71197, 0.21551740
519.72697, 0.23368514
519.74197, 0.25287430
519.75698, 0.27307329
519.77198, 0.29426165
519.78698, 0.31640943
519.80198, 0.33947679
519.81698, 0.36341359
519.83198, 0.38815914
519.84698, 0.41364205
519.86199, 0.43978023
519.87699, 0.46648100
519.89199, 0.49364138
519.90699, 0.52114850
519.92199, 0.54888019
519.93699, 0.57670570
519.95200, 0.60448661
519.96700, 0.63207784
519.98200, 0.65932880
519.99700, 0.68608475
520.01200, 0.71218811
520.02700, 0.73748003
520.04200, 0.76180197
520.05701, 0.78499725
520.07201, 0.80691280
520.08701, 0.82740079
520.10201, 0.84632026
520.11701, 0.86353878
520.13201, 0.87893391
520.14701, 0.89239473
520.16202, 0.90382309
520.17702, 0.91313487
520.19202, 0.92026091
520.20702, 0.92514797
520.22202, 0.92775930
520.23702, 0.92807513
520.25203, 0.92609293
520.26703, 0.92182740
520.28203, 0.91531031
520.29703, 0.90659012
520.31203, 0.89573133
520.32703, 0.88281373
520.34203, 0.86793138
520.35704, 0.85119152
520.37204, 0.83271323
520.38704, 0.81262606
520.40204, 0.79106852
520.41704, 0.76818647
520.43204, 0.74413154
520.44704, 0.71905939
520.46205, 0.69312814
520.47705, 0.66649670
520.49205, 0.63932316
520.50705, 0.61176334
520.52205, 0.58396931
520.53705, 0.55608807
520.55206, 0.52826041
520.56706, 0.50061976
520.58206, 0.47329134
520.59706, 0.44639132
520.61206, 0.42002623
520.62706, 0.39429248
520.64206, 0.36927603
520.65707, 0.34505219
520.67207, 0.32168562
520.68707, 0.29923036
520.70207, 0.27773013
520.71707, 0.25721853
520.73207, 0.23771957
520.74707, 0.21924810
520.76208, 0.20181042
520.77708, 0.18540487
520.79208, 0.17002254
520.80708, 0.15564798
520.82208, 0.14225988
520.83708, 0.12983187
520.85209, 0.11833318
520.86709, 0.10772944
520.88209, 0.09798329
520.89709, 0.08905514
520.91209, 0.08090377
520.92709, 0.07348692
520.94209, 0.06676190
520.95710, 0.06068609
520.97210, 0.05521741
520.98710, 0.05031475
521.00210, 0.04593841
521.01710, 0.04205037
521.03210, 0.03861468
521.04710, 0.03559767
521.06211, 0.03296820
521.07711, 0.03069786
521.09211, 0.02876116
521.10711, 0.02713564
521.12211, 0.02580198
521.13711, 0.02474416
521.15212, 0.02394944
521.16712, 0.02340850
521.18212, 0.02311545
521.19712, 0.02306784
521.21212, 0.02326670
521.22712, 0.02371654
521.24212, 0.02442532
521.25713, 0.02540445
521.27213, 0.02666873
521.28713, 0.02823629
521.30213, 0.03012852
521.31713, 0.03236998
521.33213, 0.03498828
521.34713, 0.03801392
521.36214, 0.04148012
521.37714, 0.04542263
521.39214, 0.04987945
521.40714, 0.05489060
521.42214, 0.06049772
521.43714, 0.06674382
521.45215, 0.07367274
521.46715, 0.08132879
521.48215, 0.08975622
521.49715, 0.09899864
521.51215, 0.10909849
521.52715, 0.12009634
521.54215, 0.13203028
521.55716, 0.14493518
521.57216, 0.15884196
521.58716, 0.17377688
521.60216, 0.18976072
521.61716, 0.20680808
521.63216, 0.22492660
521.64716, 0.24411627
521.66217, 0.26436869
521.67717, 0.28566648
521.69217, 0.30798267
521.70717, 0.33128023
521.72217, 0.35551165
521.73717, 0.38061863
521.75218, 0.40653190
521.76718, 0.43317114
521.78218, 0.46044512
521.79718, 0.48825184
521.81218, 0.51647894
521.82718, 0.54500428
521.84218, 0.57369653
521.85719, 0.60241610
521.87219, 0.63101610
521.88719, 0.65934345
521.90219, 0.68724023
521.91719, 0.71454497
521.93219, 0.74109425
521.94719, 0.76672420
521.96220, 0.79127222
521.97720, 0.81457861
521.99220, 0.83648835
522.00720, 0.85685272
522.02220, 0.87553107
522.03720, 0.89239236
522.05221, 0.90731674
522.06721, 0.92019694
522.08221, 0.93093955
522.09721, 0.93946622
522.11221, 0.94571452
522.12721, 0.94963879
522.14221, 0.95121067
522.15722, 0.95041946
522.17222, 0.94727223
522.18722, 0.94179378
522.20222, 0.93402626
522.21722, 0.92402870
522.23222, 0.91187624
522.24722, 0.89765924
522.26223, 0.88148212
522.27723, 0.86346216
522.29223, 0.84372805
522.30723, 0.82241837
522.32223, 0.79968002
522.33723, 0.77566654
522.35224, 0.75053636
522.36724, 0.72445113
522.38224, 0.69757400
522.39724, 0.67006794
522.41224, 0.64209413
522.42724, 0.61381047
522.44224, 0.58537015
522.45725, 0.55692034
522.47225, 0.52860102
522.48725, 0.50054398
522.50225, 0.47287195
522.51725, 0.44569786
522.53225, 0.41912430
522.54725, 0.39324316
522.56226, 0.36813533
522.57726, 0.34387064
522.59226, 0.32050794
522.60726, 0.29809521
522.62226, 0.27666993
522.63726, 0.25625946
522.65227, 0.23688154
522.66727, 0.21854489
522.68227, 0.20124984
522.69727, 0.18498904
522.71227, 0.16974822
522.72727, 0.15550690
522.74227, 0.14223920
522.75728, 0.12991462
522.77228, 0.11849874
522.78728, 0.10795405
522.80228, 0.09824057
522.81728, 0.08931658
522.83228, 0.08113923
522.84728, 0.07366513
522.86229, 0.06685087
522.87729, 0.06065356
522.89229, 0.05503119
522.90729, 0.04994306
522.92229, 0.04535011
522.93729, 0.04121520
522.95230, 0.03750335
522.96730, 0.03418196
522.98230, 0.03122093
522.99730, 0.02859283
523.01230, 0.02627299
523.02730, 0.02423956
523.04230, 0.02247357
523.05731, 0.02095895
523.07231, 0.01968256
523.08731, 0.01863422
523.10231, 0.01780666
523.11731, 0.01719555
523.13231, 0.01679947
523.14731, 0.01661992
523.16232, 0.01666128
523.17732, 0.01693081
523.19232, 0.01743864
523.20732, 0.01819773
523.22232, 0.01922386
523.23732, 0.02053558
523.25233, 0.02215423
523.26733, 0.02410381
523.28233, 0.02641097
523.29733, 0.02910493
523.31233, 0.03221735
523.32733, 0.03578222
523.34233, 0.03983570
523.35734, 0.04441590
523.37234, 0.04956270
523.38734, 0.05531744
523.40234, 0.06172263
523.41734, 0.06882157
523.43234, 0.07665794
523.44734, 0.08527537
523.46235, 0.09471690
523.47735, 0.10502445
523.49235, 0.11623820
523.50735, 0.12839597
523.52235, 0.14153253
523.53735, 0.15567887
523.55236, 0.17086149
523.56736, 0.18710165
523.58236, 0.20441459
523.59736, 0.22280880
523.61236, 0.24228528
523.62736, 0.26283683
523.64236, 0.28444742
523.65737, 0.30709155
523.67237, 0.33073376
523.68737, 0.35532814
523.70237, 0.38081807
523.71737, 0.40713591
523.73237, 0.43420297
523.74737, 0.46192950
523.76238, 0.49021489
523.77738, 0.51894800
523.79238, 0.54800768
523.80738, 0.57726335
523.82238, 0.60657590
523.83738, 0.63579856
523.85239, 0.66477810
523.86739, 0.69335601
523.88239, 0.72136989
523.89739, 0.74865495
523.91239, 0.77504561
523.92739, 0.80037707
523.94239, 0.82448708
523.95740, 0.84721766
523.97240, 0.86841678
523.98740, 0.88794009
524.00240, 0.90565256
524.01740, 0.92143003
524.03240, 0.93516071
524.04740, 0.94674646
524.06241, 0.95610399
524.07741, 0.96316590
524.09241, 0.96788145
524.10741, 0.97021720
524.12241, 0.97015744
524.13741, 0.96770433
524.15242, 0.96287789
524.16742, 0.95571572
524.18242, 0.94627253
524.19742, 0.93461946
524.21242, 0.92084319
524.22742, 0.90504483
524.24242, 0.88733876
524.25743, 0.86785118
524.27243, 0.84671868
524.28743, 0.82408660
524.30243, 0.80010740
524.31743, 0.77493895
524.33243, 0.74874280
524.34743, 0.72168248
524.36244, 0.69392185
524.37744, 0.66562343
524.39244, 0.63694691
524.40744, 0.60804772
524.42244, 0.57907564
524.43744, 0.55017369
524.45245, 0.52147704
524.46745, 0.49311211
524.48245, 0.46519585
524.49745, 0.43783512
524.51245, 0.41112629
524.52745, 0.38515493
524.54245, 0.35999574
524.55746, 0.33571249
524.57246, 0.31235823
524.58746, 0.28997551
524.60246, 0.26859677
524.61746, 0.24824482
524.63246, 0.22893334
524.64746, 0.21066755
524.66247, 0.19344482
524.67747, 0.17725543
524.69247, 0.16208324
524.70747, 0.14790645
524.72247, 0.13469836
524.73747, 0.12242806
524.75248, 0.11106117
524.76748, 0.10056052
524.78248, 0.09088679
524.79748, 0.08199912
524.81248, 0.07385567
524.82748, 0.06641416
524.84248, 0.05963233
524.85749, 0.05346833
524.87249, 0.04788117
524.88749, 0.04283098
524.90249, 0.03827932
524.91749, 0.03418939
524.93249, 0.03052630
524.94749, 0.02725714
524.96250, 0.02435119
524.97750, 0.02177998
524.99250, 0.01951738
525.00750, 0.01753966
525.02250, 0.01582552
525.03750, 0.01435614
525.05251, 0.01311520
525.06751, 0.01208885
525.08251, 0.01126576
525.09751, 0.01063711
525.11251, 0.01019663
525.12751, 0.00994053
525.14251, 0.00986760
525.15752, 0.00997916
525.17252, 0.01027913
525.18752, 0.01077399
525.20252, 0.01147285
525.21752, 0.01238744
525.23252, 0.01353216
525.24752, 0.01492406
525.26253, 0.01658286
525.27753, 0.01853097
525.29253, 0.02079342
525.30753, 0.02339791
525.32253, 0.02637464
525.33753, 0.02975635
525.35254, 0.03357813
525.36754, 0.03787728
525.38254, 0.04269319
525.39754, 0.04806704
525.41254, 0.05404159
525.42754, 0.06066084
525.44254, 0.06796968
525.45755, 0.07601345
525.47255, 0.08483753
525.48755, 0.09448676
525.50255, 0.10500491
525.51755, 0.11643404
525.53255, 0.12881387
525.54755, 0.14218108
525.56256, 0.15656855
525.57756, 0.17200461
525.59256, 0.18851232
525.60756, 0.20610861
525.62256, 0.22480356
525.63756, 0.24459965
525.65257, 0.26549099
525.66757, 0.28746269
525.68257, 0.31049020
525.69757, 0.33453878
525.71257, 0.35956306
525.72757, 0.38550662
525.74257, 0.41230182
525.75758, 0.43986966
525.77258, 0.46811978
525.78758, 0.49695065
525.80258, 0.52624992
525.81758, 0.55589488
525.83258, 0.58575309
525.84758, 0.61568325
525.86259, 0.64553610
525.87759, 0.67515560
525.89259, 0.70438014
525.90759, 0.73304397
525.92259, 0.76097868
525.93759, 0.78801484
525.95260, 0.81398362
525.96760, 0.83871858
525.98260, 0.86205737
525.99760, 0.88384357
526.01260, 0.90392835
526.02760, 0.92217221
526.04260, 0.93844657
526.05761, 0.95263531
526.07261, 0.96463608
526.08761, 0.97436162
526.10261, 0.98174075
526.11761, 0.98671926
526.13261, 0.98926057
526.14761, 0.98934621
526.16262, 0.98697598
526.17762, 0.98216800
526.19262, 0.97495847
526.20762, 0.96540121
526.22262, 0.95356696
526.23762, 0.93954258
526.25263, 0.92342993
526.26763, 0.90534465
526.28263, 0.88541480
526.29763, 0.86377933
526.31263, 0.84058648
526.32763, 0.81599211
526.34263, 0.79015792
526.35764, 0.76324975
526.37264, 0.73543579
526.38764, 0.70688489
526.40264, 0.67776482
526.41764, 0.64824079
526.43264, 0.61847384
526.44764, 0.58861953
526.46265, 0.55882667
526.47765, 0.52923619
526.49265, 0.49998021
526.50765, 0.47118119
526.52265, 0.44295135
526.53765, 0.41539214
526.55266, 0.38859391
526.56766, 0.36263578
526.58266, 0.33758556
526.59766, 0.31349993
526.61266, 0.29042461
526.62766, 0.26839472
526.64266, 0.24743530
526.65767, 0.22756176
526.67267, 0.20878053
526.68767, 0.19108974
526.70267, 0.17447993
526.71767, 0.15893475
526.73267, 0.14443178
526.74767, 0.13094326
526.76268, 0.11843687
526.77768, 0.10687644
526.79268, 0.09622270
526.80768, 0.08643396
526.82268, 0.07746673
526.83768, 0.06927636
526.85269, 0.06181757
526.86769, 0.05504497
526.88269, 0.04891352
526.89769, 0.04337891
526.91269, 0.03839794
526.92769, 0.03392880
526.94269, 0.02993137
526.95770, 0.02636737
526.97270, 0.02320062
526.98770, 0.02039707
527.00270, 0.01792500
527.01770, 0.01575504
527.03270, 0.01386024
527.04770, 0.01221607
527.06271, 0.01080047
527.07771, 0.00959381
527.09271, 0.00857893
527.10771, 0.00774103
527.12271, 0.00706776
527.13771, 0.00654910
527.15272, 0.00617739
527.16772, 0.00594731
527.18272, 0.00585584
527.19772, 0.00590228
527.21272, 0.00608824
527.22772, 0.00641762
527.24272, 0.00689669
527.25773, 0.00753401
527.27273, 0.00834055
527.28773, 0.00932965
527.30273, 0.01051708
527.31773, 0.01192104
527.33273, 0.01356219
527.34773, 0.01546370
527.36274, 0.01765119
527.37774, 0.02015276
527.39274, 0.02299894
527.40774, 0.02622266
527.42274, 0.02985915
527.43774, 0.03394583
527.45275, 0.03852218
527.46775, 0.04362956
527.48275, 0.04931093
527.49775, 0.05561065
527.51275, 0.06257411
527.52775, 0.07024738
527.54275, 0.07867677
527.55776, 0.08790836
527.57276, 0.09798747
527.58776, 0.10895808
527.60276, 0.12086219
527.61776, 0.13373917
527.63276, 0.14762504
527.64776, 0.16255171
527.66277, 0.17854625
527.67777, 0.19563009
527.69277, 0.21381822
527.70777, 0.23311844
527.72277, 0.25353061
527.73777, 0.27504591
527.75278, 0.29764618
527.76778, 0.32130331
527.78278, 0.34597872
527.79778, 0.37162292
527.81278, 0.39817516
527.82778, 0.42556326
527.84278, 0.45370353
527.85779, 0.48250080
527.87279, 0.51184869
527.88779, 0.54162995
527.90279, 0.57171702
527.91779, 0.60197274
527.93279, 0.63225122
527.94779, 0.66239886
527.96280, 0.69225553
527.97780, 0.72165590
527.99280, 0.75043089
528.00780, 0.77840921
528.02280, 0.80541906
528.03780, 0.83128981
528.05281, 0.85585377
528.06781, 0.87894803
528.08281, 0.90041618
528.09781, 0.92011014
528.11281, 0.93789180
528.12781, 0.95363464
528.14281, 0.96722527
528.15782, 0.97856473
528.17282, 0.98756974
528.18782, 0.99417368
528.20282, 0.99832743
528.21782, 1.00000000
528.23282, 0.99917887
528.24782, 0.99587018
528.26283, 0.99009863
528.27783, 0.98190722
528.29283, 0.97135664
528.30783, 0.95852461
528.32283, 0.94350484
528.33783, 0.92640595
528.35284, 0.90735016
528.36784, 0.88647180
528.38284, 0.86391575
528.39784, 0.83983580
528.41284, 0.81439286
528.42784, 0.78775321
528.44284, 0.76008672
528.45785, 0.73156501
528.47285, 0.70235976
528.48785, 0.67264101
528.50285, 0.64257557
528.51785, 0.61232550
528.53285, 0.58204679
528.54785, 0.55188810
528.56286, 0.52198965
528.57786, 0.49248237
528.59286, 0.46348707
528.60786, 0.43511385
528.62286, 0.40746170
528.63786, 0.38061820
528.65287, 0.35465938
528.66787, 0.32964981
528.68287, 0.30564271
528.69787, 0.28268024
528.71287, 0.26079394
528.72787, 0.24000521
528.74287, 0.22032586
528.75788, 0.20175882
528.77288, 0.18429880
528.78788, 0.16793307
528.80288, 0.15264219
528.81788, 0.13840082
528.83288, 0.12517852
528.84788, 0.11294048
528.86289, 0.10164828
528.87789, 0.09126066
528.89289, 0.08173414
528.90789, 0.07302369
528.92289, 0.06508335
528.93789, 0.05786673
528.95290, 0.05132754
528.96790, 0.04542000
528.98290, 0.04009925
528.99790, 0.03532167
529.01290, 0.03104519
529.02790, 0.02722947
529.04290, 0.02383614
529.05791, 0.02082895
529.07291, 0.01817384
529.08791, 0.01583904
529.10291, 0.01379515
529.11791, 0.01201510
529.13291, 0.01047420
529.14791, 0.00915010
529.16292, 0.00802276
529.17792, 0.00707444
529.19292, 0.00628960
529.20792, 0.00565490
529.22292, 0.00515911
529.23792, 0.00479309
529.25293, 0.00454972
529.26793, 0.00442389
529.28293, 0.00441242
529.29793, 0.00451407
529.31293, 0.00472953
529.32793, 0.00506137
529.34293, 0.00551406
529.35794, 0.00609399
529.37294, 0.00680948
529.38794, 0.00767078
529.40294, 0.00869013
529.41794, 0.00988177
529.43294, 0.01126198
529.44794, 0.01284910
529.46295, 0.01466358
529.47795, 0.01672801
529.49295, 0.01906708
529.50795, 0.02170765
529.52295, 0.02467868
529.53795, 0.02801125
529.55296, 0.03173845
529.56796, 0.03589532
529.58296, 0.04051875
529.59796, 0.04564729
529.61296, 0.05132102
529.62796, 0.05758126
529.64296, 0.06447034
529.65797, 0.07203126
529.67297, 0.08030734
529.68797, 0.08934179
529.70297, 0.09917728
529.71797, 0.10985536
529.73297, 0.12141600
529.74797, 0.13389689
529.76298, 0.14733287
529.77798, 0.16175525
529.79298, 0.17719108
529.80798, 0.19366244
529.82298, 0.21118574
529.83798, 0.22977096
529.85299, 0.24942096
529.86799, 0.27013074
529.88299, 0.29188683
529.89799, 0.31466667
529.91299, 0.33843804
529.92799, 0.36315862
529.94299, 0.38877561
529.95800, 0.41522545
529.97300, 0.44243366
529.98800, 0.47031484
530.00300, 0.49877272
530.01800, 0.52770050
530.03300, 0.55698119
530.04800, 0.58648818
530.06301, 0.61608598
530.07801, 0.64563110
530.09301, 0.67497302
530.10801, 0.70395541
530.12301, 0.73241739
530.13801, 0.76019496
530.15302, 0.78712250
530.16802, 0.81303440
530.18302, 0.83776670
530.19802, 0.86115881
530.21302, 0.88305519
530.22802, 0.90330713
530.24302, 0.92177437
530.25803, 0.93832673
530.27303, 0.95284563
530.28803, 0.96522552
530.30303, 0.97537516
530.31803, 0.98321868
530.33303, 0.98869662
530.34803, 0.99176658
530.36304, 0.99240385
530.37804, 0.99060164
530.39304, 0.98637130
530.40804, 0.97974209
530.42304, 0.97076090
530.43804, 0.95949169
530.45305, 0.94601468
530.46805, 0.93042546
530.48305, 0.91283376
530.49805, 0.89336226
530.51305, 0.87214505
530.52805, 0.84932616
530.54305, 0.82505788
530.55806, 0.79949909
530.57306, 0.77281350
530.58806, 0.74516789
530.60306, 0.71673046
530.61806, 0.68766903
530.63306, 0.65814954
530.64806, 0.62833439
530.66307, 0.59838111
